ytid,start_s,end_s,is_audioset_eval,path,status,duration_s
UwxatzcYf9Q,30,40,True,data/raw/musiccaps/audio/UwxatzcYf9Q_30_40.wav,ok,10.0
Ux1vBolJf5Q,50,60,True,data/raw/musiccaps/audio/Ux1vBolJf5Q_50_60.wav,ok,10.0
Ux3YosKD-9I,30,40,False,data/raw/musiccaps/audio/Ux3YosKD-9I_30_40.wav,ok,10.0
UxT3KG4AHAI,0,10,False,data/raw/musiccaps/audio/UxT3KG4AHAI_0_10.wav,ok,10.0
UxlrI-9RtWg,210,220,False,data/raw/musiccaps/audio/UxlrI-9RtWg_210_220.wav,ok,10.0
UxrAsZ7Z09Y,520,530,False,data/raw/musiccaps/audio/UxrAsZ7Z09Y_520_530.wav,ok,10.0
Uxyu3XwXEV8,30,40,True,,missing,
UzAXqTsdtjY,560,570,True,,missing,
UzDVZzIIcy8,370,380,True,data/raw/musiccaps/audio/UzDVZzIIcy8_370_380.wav,ok,10.0
UzT20Rf8RPA,30,40,True,data/raw/musiccaps/audio/UzT20Rf8RPA_30_40.wav,ok,10.0
V0zQHNmz0gU,30,40,True,data/raw/musiccaps/audio/V0zQHNmz0gU_30_40.wav,ok,10.0
V1A4wBgvPgI,250,260,False,data/raw/musiccaps/audio/V1A4wBgvPgI_250_260.wav,ok,10.0
V1M3HiUz0ZQ,70,80,True,data/raw/musiccaps/audio/V1M3HiUz0ZQ_70_80.wav,ok,10.0
V3Jb0Q_e_pQ,30,40,True,,missing,
V3Vvp5HS90k,20,30,True,data/raw/musiccaps/audio/V3Vvp5HS90k_20_30.wav,ok,10.0
V4YUpQKeKD4,20,30,True,,missing,
V5HMIxuAtv8,30,40,False,data/raw/musiccaps/audio/V5HMIxuAtv8_30_40.wav,ok,10.0
V5xL8hLFY58,30,40,True,data/raw/musiccaps/audio/V5xL8hLFY58_30_40.wav,ok,10.0
V7RPmwxyhBA,60,70,True,data/raw/musiccaps/audio/V7RPmwxyhBA_60_70.wav,ok,10.0
V9EFYFKlYbE,30,40,True,data/raw/musiccaps/audio/V9EFYFKlYbE_30_40.wav,ok,10.0
V9jIsOTC1lY,30,40,True,data/raw/musiccaps/audio/V9jIsOTC1lY_30_40.wav,ok,10.0
VAqPLAgn9NI,30,40,False,data/raw/musiccaps/audio/VAqPLAgn9NI_30_40.wav,ok,10.0
VAqgpoyD2jc,30,40,True,data/raw/musiccaps/audio/VAqgpoyD2jc_30_40.wav,ok,10.0
VB82vMSTYK0,30,40,False,data/raw/musiccaps/audio/VB82vMSTYK0_30_40.wav,ok,10.0
VCIN1OJkNbg,30,40,False,data/raw/musiccaps/audio/VCIN1OJkNbg_30_40.wav,ok,10.0
VCozi4GDpxQ,20,30,False,data/raw/musiccaps/audio/VCozi4GDpxQ_20_30.wav,ok,10.0
VCrnnx9jTqs,50,60,False,data/raw/musiccaps/audio/VCrnnx9jTqs_50_60.wav,ok,10.0
VCusyLPrFCo,30,40,True,data/raw/musiccaps/audio/VCusyLPrFCo_30_40.wav,ok,10.0
VDYqYuPzW8E,30,40,True,data/raw/musiccaps/audio/VDYqYuPzW8E_30_40.wav,ok,10.0
VG6-MlmCgzI,30,40,True,data/raw/musiccaps/audio/VG6-MlmCgzI_30_40.wav,ok,10.0
VHYxygh1STA,30,40,True,data/raw/musiccaps/audio/VHYxygh1STA_30_40.wav,ok,10.0
VHyXvbg6y9M,30,40,False,data/raw/musiccaps/audio/VHyXvbg6y9M_30_40.wav,ok,10.0
VJ-dpTx_3Cg,30,40,True,data/raw/musiccaps/audio/VJ-dpTx_3Cg_30_40.wav,ok,10.0
VJ1RqPqF9O4,200,210,False,data/raw/musiccaps/audio/VJ1RqPqF9O4_200_210.wav,ok,10.0
VL6uF-XeE_A,30,40,True,data/raw/musiccaps/audio/VL6uF-XeE_A_30_40.wav,ok,10.0
VLjcIlZvkY0,30,40,True,data/raw/musiccaps/audio/VLjcIlZvkY0_30_40.wav,ok,10.0
VM-U7MyZAck,30,40,True,data/raw/musiccaps/audio/VM-U7MyZAck_30_40.wav,ok,10.0
VMWW9OX1EJM,0,10,False,data/raw/musiccaps/audio/VMWW9OX1EJM_0_10.wav,ok,10.0
VMzn9GytUTk,30,40,True,data/raw/musiccaps/audio/VMzn9GytUTk_30_40.wav,ok,10.0
VNjYW4OXqTs,30,40,True,data/raw/musiccaps/audio/VNjYW4OXqTs_30_40.wav,ok,10.0
VNzEAjztgxg,30,40,True,data/raw/musiccaps/audio/VNzEAjztgxg_30_40.wav,ok,10.0
VOWGbyg4KZY,30,40,True,,missing,
VP1cB_AVu6c,200,210,False,data/raw/musiccaps/audio/VP1cB_AVu6c_200_210.wav,ok,10.0
VRfi64fecj4,210,220,False,data/raw/musiccaps/audio/VRfi64fecj4_210_220.wav,ok,10.0
VRxFYwbik6A,120,130,True,data/raw/musiccaps/audio/VRxFYwbik6A_120_130.wav,ok,10.0
VSAbMy1Rlio,30,40,False,data/raw/musiccaps/audio/VSAbMy1Rlio_30_40.wav,ok,10.0
VSf3_XpiPkQ,210,220,False,data/raw/musiccaps/audio/VSf3_XpiPkQ_210_220.wav,ok,10.0
VTOf24hbq0A,30,40,True,data/raw/musiccaps/audio/VTOf24hbq0A_30_40.wav,ok,10.0
VTagIq90b7s,30,40,False,data/raw/musiccaps/audio/VTagIq90b7s_30_40.wav,ok,10.0
VV-DgnPPhSo,220,230,True,data/raw/musiccaps/audio/VV-DgnPPhSo_220_230.wav,ok,10.0
VV85n-ebuUU,110,120,True,data/raw/musiccaps/audio/VV85n-ebuUU_110_120.wav,ok,10.0
VZJfkEet6EQ,30,40,True,data/raw/musiccaps/audio/VZJfkEet6EQ_30_40.wav,ok,10.0
VZfrDZhI7BU,30,40,True,data/raw/musiccaps/audio/VZfrDZhI7BU_30_40.wav,ok,10.0
VZjE27e9X7o,10,20,False,data/raw/musiccaps/audio/VZjE27e9X7o_10_20.wav,ok,10.0
Vbcy6KBJsAA,20,30,True,data/raw/musiccaps/audio/Vbcy6KBJsAA_20_30.wav,ok,10.0
Vbx6TFxSPYY,70,80,False,data/raw/musiccaps/audio/Vbx6TFxSPYY_70_80.wav,ok,10.0
Vci2eZYzA-c,30,40,True,data/raw/musiccaps/audio/Vci2eZYzA-c_30_40.wav,ok,10.0
VdYakZ4Yciw,30,40,True,data/raw/musiccaps/audio/VdYakZ4Yciw_30_40.wav,ok,10.0
Ve6Zy1BXBbY,30,40,False,data/raw/musiccaps/audio/Ve6Zy1BXBbY_30_40.wav,ok,10.0
VeAomElRCJc,30,40,True,data/raw/musiccaps/audio/VeAomElRCJc_30_40.wav,ok,10.0
VeXcCHo5iMI,30,40,True,data/raw/musiccaps/audio/VeXcCHo5iMI_30_40.wav,ok,10.0
VfARCp38XtA,70,80,True,data/raw/musiccaps/audio/VfARCp38XtA_70_80.wav,ok,10.0
VfEJHqtsuIo,110,120,False,data/raw/musiccaps/audio/VfEJHqtsuIo_110_120.wav,ok,10.0
Vfcfj4OIJXE,30,40,True,data/raw/musiccaps/audio/Vfcfj4OIJXE_30_40.wav,ok,10.0
VgwsGjRk61M,20,30,True,data/raw/musiccaps/audio/VgwsGjRk61M_20_30.wav,ok,10.0
Vi2posMLsrg,30,40,True,,missing,
ViF7A7XODiw,30,40,True,data/raw/musiccaps/audio/ViF7A7XODiw_30_40.wav,ok,10.0
VjXt63pqUgw,20,30,True,data/raw/musiccaps/audio/VjXt63pqUgw_20_30.wav,ok,10.0
VjbRot21Hq0,30,40,True,data/raw/musiccaps/audio/VjbRot21Hq0_30_40.wav,ok,10.0
VkVKGyWi2r4,30,40,True,data/raw/musiccaps/audio/VkVKGyWi2r4_30_40.wav,ok,10.0
VkXLtUx-RmI,300,310,False,data/raw/musiccaps/audio/VkXLtUx-RmI_300_310.wav,ok,10.0
VlXi2TxMXbc,130,140,False,data/raw/musiccaps/audio/VlXi2TxMXbc_130_140.wav,ok,10.0
VlgOLOoctm0,30,40,True,data/raw/musiccaps/audio/VlgOLOoctm0_30_40.wav,ok,10.0
VlwbDjggUKk,30,40,False,data/raw/musiccaps/audio/VlwbDjggUKk_30_40.wav,ok,10.0
VnJeG9RGUVM,30,40,True,data/raw/musiccaps/audio/VnJeG9RGUVM_30_40.wav,ok,10.0
Vo6eT8eMMfQ,30,40,False,data/raw/musiccaps/audio/Vo6eT8eMMfQ_30_40.wav,ok,10.0
VpIhbDN58mA,30,40,True,data/raw/musiccaps/audio/VpIhbDN58mA_30_40.wav,ok,10.0
VpikuLP_9qQ,70,80,True,data/raw/musiccaps/audio/VpikuLP_9qQ_70_80.wav,ok,10.0
Vr7wbGcvFts,20,30,True,,missing,
VrqBeY3kfKI,120,130,False,data/raw/musiccaps/audio/VrqBeY3kfKI_120_130.wav,ok,10.0
VsMy72BoIbU,40,50,False,data/raw/musiccaps/audio/VsMy72BoIbU_40_50.wav,ok,10.0
VswY2mI7Wbo,360,370,True,data/raw/musiccaps/audio/VswY2mI7Wbo_360_370.wav,ok,10.0
Vt3HzkNtOP4,30,40,True,data/raw/musiccaps/audio/Vt3HzkNtOP4_30_40.wav,ok,10.0
VtHkxrta5xQ,30,40,True,data/raw/musiccaps/audio/VtHkxrta5xQ_30_40.wav,ok,10.0
Vu7ZUUl4VPc,30,40,True,,missing,
VuWr1HXHoZg,30,40,True,data/raw/musiccaps/audio/VuWr1HXHoZg_30_40.wav,ok,10.0
Vwekk3EOa-U,40,50,False,data/raw/musiccaps/audio/Vwekk3EOa-U_40_50.wav,ok,10.0
VwkRHbqpHqk,30,40,True,data/raw/musiccaps/audio/VwkRHbqpHqk_30_40.wav,ok,10.0
Vx4aO4-nr0c,30,40,True,data/raw/musiccaps/audio/Vx4aO4-nr0c_30_40.wav,ok,10.0
Vx_vqfpRdUU,100,110,False,data/raw/musiccaps/audio/Vx_vqfpRdUU_100_110.wav,ok,10.0
Vy00ycBpqpc,0,10,False,data/raw/musiccaps/audio/Vy00ycBpqpc_0_10.wav,ok,10.0
VzFpg271sm8,500,510,True,data/raw/musiccaps/audio/VzFpg271sm8_500_510.wav,ok,10.0
VzGHr0aV220,140,150,False,data/raw/musiccaps/audio/VzGHr0aV220_140_150.wav,ok,10.0
VzHL56yq8bI,30,40,False,,missing,
VzYc-c-uHjI,30,40,True,data/raw/musiccaps/audio/VzYc-c-uHjI_30_40.wav,ok,10.0
W-nkxlYTdV4,210,220,True,data/raw/musiccaps/audio/W-nkxlYTdV4_210_220.wav,ok,10.0
W00eTCOgUNs,60,70,False,data/raw/musiccaps/audio/W00eTCOgUNs_60_70.wav,ok,10.0
W0aT3SdtnfY,30,40,True,,missing,
W2EJai-3k2w,130,140,True,data/raw/musiccaps/audio/W2EJai-3k2w_130_140.wav,ok,10.0
W2KaBnoGxek,30,40,False,data/raw/musiccaps/audio/W2KaBnoGxek_30_40.wav,ok,10.0
W2nlA65AwtU,390,400,True,data/raw/musiccaps/audio/W2nlA65AwtU_390_400.wav,ok,10.0
W3DwueAy65k,130,140,False,data/raw/musiccaps/audio/W3DwueAy65k_130_140.wav,ok,10.0
W3lKc2hj4XU,30,40,True,data/raw/musiccaps/audio/W3lKc2hj4XU_30_40.wav,ok,10.0
W4eLgBYEEqA,440,450,False,data/raw/musiccaps/audio/W4eLgBYEEqA_440_450.wav,ok,10.0
W4nQpOHIPEw,30,40,False,,missing,
W58kioYp1Ms,30,40,True,data/raw/musiccaps/audio/W58kioYp1Ms_30_40.wav,ok,10.0
W5BB6pubJZI,540,550,False,data/raw/musiccaps/audio/W5BB6pubJZI_540_550.wav,ok,10.0
W5eOW25vvbw,30,40,True,data/raw/musiccaps/audio/W5eOW25vvbw_30_40.wav,ok,10.0
W5t-T1vP2DU,30,40,True,data/raw/musiccaps/audio/W5t-T1vP2DU_30_40.wav,ok,10.0
W7KbboEOmeM,30,40,True,data/raw/musiccaps/audio/W7KbboEOmeM_30_40.wav,ok,10.0
W7U-glgu4GM,10,20,True,data/raw/musiccaps/audio/W7U-glgu4GM_10_20.wav,ok,10.0
W7i4LkdSfjw,520,530,False,data/raw/musiccaps/audio/W7i4LkdSfjw_520_530.wav,ok,10.0
W85w938G5ZM,30,40,True,data/raw/musiccaps/audio/W85w938G5ZM_30_40.wav,ok,10.0
W8Xv3Q2kGRA,30,40,False,data/raw/musiccaps/audio/W8Xv3Q2kGRA_30_40.wav,ok,10.0
WAxDN-FyPn8,80,90,False,data/raw/musiccaps/audio/WAxDN-FyPn8_80_90.wav,ok,10.0
WBBKiXYVEdM,170,180,False,data/raw/musiccaps/audio/WBBKiXYVEdM_170_180.wav,ok,10.0
WCiS9IDILQg,60,70,False,data/raw/musiccaps/audio/WCiS9IDILQg_60_70.wav,ok,10.0
WCifI6rwOoM,30,40,True,data/raw/musiccaps/audio/WCifI6rwOoM_30_40.wav,ok,10.0
WCl93HBuj60,490,500,False,data/raw/musiccaps/audio/WCl93HBuj60_490_500.wav,ok,10.0
WE0JqjuhaQI,30,40,False,data/raw/musiccaps/audio/WE0JqjuhaQI_30_40.wav,ok,10.0
WEVBqGarEIY,30,40,True,data/raw/musiccaps/audio/WEVBqGarEIY_30_40.wav,ok,10.0
WEXJSNm_T0o,180,190,False,data/raw/musiccaps/audio/WEXJSNm_T0o_180_190.wav,ok,10.0
WFPGA_BYkKU,30,40,True,data/raw/musiccaps/audio/WFPGA_BYkKU_30_40.wav,ok,10.0
WI2d5vDJeLo,270,280,False,data/raw/musiccaps/audio/WI2d5vDJeLo_270_280.wav,ok,10.0
WIVu5PapmX4,30,40,True,,missing,
WIuLaxWIAAI,230,240,False,data/raw/musiccaps/audio/WIuLaxWIAAI_230_240.wav,ok,10.0
WJIrkvEq4EI,30,40,True,,missing,
WJORWlj6BW8,30,40,True,data/raw/musiccaps/audio/WJORWlj6BW8_30_40.wav,ok,10.0
WK-gdfCurCg,10,20,False,data/raw/musiccaps/audio/WK-gdfCurCg_10_20.wav,ok,10.0
WKL40jfQD3g,120,130,False,data/raw/musiccaps/audio/WKL40jfQD3g_120_130.wav,ok,10.0
WKYUiLace9Y,210,220,False,,missing,
WMtztIW1f6k,100,110,True,data/raw/musiccaps/audio/WMtztIW1f6k_100_110.wav,ok,10.0
WNmAlKrAPjQ,240,250,False,data/raw/musiccaps/audio/WNmAlKrAPjQ_240_250.wav,ok,10.0
WNv-YNn1cZ8,10,20,True,data/raw/musiccaps/audio/WNv-YNn1cZ8_10_20.wav,ok,10.0
WO_Y7djT2k4,100,110,True,data/raw/musiccaps/audio/WO_Y7djT2k4_100_110.wav,ok,10.0
WPguqXCBQCI,328,338,True,data/raw/musiccaps/audio/WPguqXCBQCI_328_338.wav,ok,10.0
WQsuFvw43RA,30,40,False,data/raw/musiccaps/audio/WQsuFvw43RA_30_40.wav,ok,10.0
WRZGYDh7qRo,60,70,False,data/raw/musiccaps/audio/WRZGYDh7qRo_60_70.wav,ok,10.0
WSMdqFEjGXE,120,130,False,data/raw/musiccaps/audio/WSMdqFEjGXE_120_130.wav,ok,10.0
WSaCGNkM6_k,30,40,True,data/raw/musiccaps/audio/WSaCGNkM6_k_30_40.wav,ok,10.0
WT2iyJmKkc8,120,130,False,data/raw/musiccaps/audio/WT2iyJmKkc8_120_130.wav,ok,10.0
WTVC7ZI9WtY,30,40,True,data/raw/musiccaps/audio/WTVC7ZI9WtY_30_40.wav,ok,10.0
WT_wvvEvkw4,230,240,True,,missing,
WW4_c2J79QA,30,40,True,data/raw/musiccaps/audio/WW4_c2J79QA_30_40.wav,ok,10.0
WWIT13tTW7c,190,200,False,data/raw/musiccaps/audio/WWIT13tTW7c_190_200.wav,ok,10.0
WY73T0xaY0A,180,190,True,data/raw/musiccaps/audio/WY73T0xaY0A_180_190.wav,ok,10.0
WYbD9YUrf_4,80,90,False,data/raw/musiccaps/audio/WYbD9YUrf_4_80_90.wav,ok,10.0
WYxXUBP_XaM,210,220,False,data/raw/musiccaps/audio/WYxXUBP_XaM_210_220.wav,ok,10.0
WZd2nT2Afds,30,40,False,data/raw/musiccaps/audio/WZd2nT2Afds_30_40.wav,ok,10.0
W_979HkE4EI,30,40,False,data/raw/musiccaps/audio/W_979HkE4EI_30_40.wav,ok,10.0
W_MZo88gzrA,50,60,False,,missing,
W_zgEkvp4xU,140,150,False,data/raw/musiccaps/audio/W_zgEkvp4xU_140_150.wav,ok,10.0
WaddbqEQ1NE,30,40,True,,missing,
WcC9sKxJ1gI,10,20,False,data/raw/musiccaps/audio/WcC9sKxJ1gI_10_20.wav,ok,10.0
Wd4T3iTsgrI,10,20,False,data/raw/musiccaps/audio/Wd4T3iTsgrI_10_20.wav,ok,10.0
Wd5l_FHGWfE,170,180,True,data/raw/musiccaps/audio/Wd5l_FHGWfE_170_180.wav,ok,10.0
WditOomsdRU,70,80,False,data/raw/musiccaps/audio/WditOomsdRU_70_80.wav,ok,10.0
Wdl7A3de0L4,120,130,False,data/raw/musiccaps/audio/Wdl7A3de0L4_120_130.wav,ok,10.0
Wdtku1dqJo0,30,40,True,data/raw/musiccaps/audio/Wdtku1dqJo0_30_40.wav,ok,10.0
WdxNikVdK-U,410,420,False,data/raw/musiccaps/audio/WdxNikVdK-U_410_420.wav,ok,10.0
We-bFXFjWaM,30,40,True,data/raw/musiccaps/audio/We-bFXFjWaM_30_40.wav,ok,10.0
We0WIPYrtRE,30,40,True,,missing,
We9P_UcHNk8,30,40,False,data/raw/musiccaps/audio/We9P_UcHNk8_30_40.wav,ok,10.0
WeDA1mDFSCo,60,70,True,data/raw/musiccaps/audio/WeDA1mDFSCo_60_70.wav,ok,10.0
Weu8nsJRMqE,30,40,True,data/raw/musiccaps/audio/Weu8nsJRMqE_30_40.wav,ok,10.0
WgZ8KAnnTb8,30,40,True,data/raw/musiccaps/audio/WgZ8KAnnTb8_30_40.wav,ok,10.0
Wgf7UYPVoAo,70,80,True,data/raw/musiccaps/audio/Wgf7UYPVoAo_70_80.wav,ok,10.0
Wh5JSj89tW8,40,50,False,data/raw/musiccaps/audio/Wh5JSj89tW8_40_50.wav,ok,10.0
WhEd8h7J0Lk,360,370,True,data/raw/musiccaps/audio/WhEd8h7J0Lk_360_370.wav,ok,10.0
WhNun_U3cRU,30,40,True,data/raw/musiccaps/audio/WhNun_U3cRU_30_40.wav,ok,10.0
WhX3jQxHZWc,30,40,True,data/raw/musiccaps/audio/WhX3jQxHZWc_30_40.wav,ok,10.0
Wh_g-Eiw9Kc,10,20,True,data/raw/musiccaps/audio/Wh_g-Eiw9Kc_10_20.wav,ok,10.0
WiAFUo2nxIk,30,40,False,data/raw/musiccaps/audio/WiAFUo2nxIk_30_40.wav,ok,10.0
Wil8e6kBxe8,30,40,True,data/raw/musiccaps/audio/Wil8e6kBxe8_30_40.wav,ok,10.0
WjPHxUtF9go,30,40,False,data/raw/musiccaps/audio/WjPHxUtF9go_30_40.wav,ok,10.0
WkkhcwXpYy4,30,40,True,data/raw/musiccaps/audio/WkkhcwXpYy4_30_40.wav,ok,10.0
WmTDKYYH5OU,180,190,False,data/raw/musiccaps/audio/WmTDKYYH5OU_180_190.wav,ok,10.0
WmyHFkyiiF8,20,30,True,data/raw/musiccaps/audio/WmyHFkyiiF8_20_30.wav,ok,10.0
WmyhSRhWh3k,30,40,False,data/raw/musiccaps/audio/WmyhSRhWh3k_30_40.wav,ok,10.0
Wnl0qbVynL4,30,40,True,data/raw/musiccaps/audio/Wnl0qbVynL4_30_40.wav,ok,10.0
WoWF7gGzGVY,30,40,True,data/raw/musiccaps/audio/WoWF7gGzGVY_30_40.wav,ok,10.0
WoXgPQQjcJU,60,70,True,data/raw/musiccaps/audio/WoXgPQQjcJU_60_70.wav,ok,10.0
Wp5AiCmbQjA,70,80,False,data/raw/musiccaps/audio/Wp5AiCmbQjA_70_80.wav,ok,10.0
WqC-fx3uNVE,70,80,True,data/raw/musiccaps/audio/WqC-fx3uNVE_70_80.wav,ok,10.0
Wr5sFgqxLzQ,30,40,True,data/raw/musiccaps/audio/Wr5sFgqxLzQ_30_40.wav,ok,10.0
WrpWb-Zumnc,210,220,False,data/raw/musiccaps/audio/WrpWb-Zumnc_210_220.wav,ok,10.0
WsDb16qzA5Q,160,170,True,data/raw/musiccaps/audio/WsDb16qzA5Q_160_170.wav,ok,10.0
WsaOJT2SsPg,47,57,True,data/raw/musiccaps/audio/WsaOJT2SsPg_47_57.wav,ok,10.0
WtN6uiDikRM,10,20,True,data/raw/musiccaps/audio/WtN6uiDikRM_10_20.wav,ok,10.0
Wu-Oh9OJIlI,30,40,True,data/raw/musiccaps/audio/Wu-Oh9OJIlI_30_40.wav,ok,10.0
Wu3LKQG1fwU,40,50,False,data/raw/musiccaps/audio/Wu3LKQG1fwU_40_50.wav,ok,10.0
WvEtOYCShfM,60,70,False,,missing,
WvaIypMvAHY,490,500,False,data/raw/musiccaps/audio/WvaIypMvAHY_490_500.wav,ok,10.0
Wvg5rlMbjJc,10,20,False,data/raw/musiccaps/audio/Wvg5rlMbjJc_10_20.wav,ok,10.0
Wvh59Y4OzUM,70,80,True,data/raw/musiccaps/audio/Wvh59Y4OzUM_70_80.wav,ok,10.0
WxgolzWTmO4,150,160,True,data/raw/musiccaps/audio/WxgolzWTmO4_150_160.wav,ok,10.0
WyGJdstaxK4,30,40,True,data/raw/musiccaps/audio/WyGJdstaxK4_30_40.wav,ok,10.0
WySgNm8qH-I,30,40,True,data/raw/musiccaps/audio/WySgNm8qH-I_30_40.wav,ok,10.0
X-uVubaJ3II,60,70,False,data/raw/musiccaps/audio/X-uVubaJ3II_60_70.wav,ok,10.0
X0MN34Us6eE,30,40,False,data/raw/musiccaps/audio/X0MN34Us6eE_30_40.wav,ok,10.0
X1KJfb5xhr4,50,60,False,data/raw/musiccaps/audio/X1KJfb5xhr4_50_60.wav,ok,10.0
X1_RmTiDC4I,30,40,True,data/raw/musiccaps/audio/X1_RmTiDC4I_30_40.wav,ok,10.0
X28GWrn9LlI,110,120,False,data/raw/musiccaps/audio/X28GWrn9LlI_110_120.wav,ok,10.0
X2gHQb5ubco,280,290,False,data/raw/musiccaps/audio/X2gHQb5ubco_280_290.wav,ok,10.0
X6Q53uXgaHc,30,40,False,data/raw/musiccaps/audio/X6Q53uXgaHc_30_40.wav,ok,10.0
X7LrhZX4rdU,30,40,True,data/raw/musiccaps/audio/X7LrhZX4rdU_30_40.wav,ok,10.0
X7qFgrAl3OU,70,80,True,data/raw/musiccaps/audio/X7qFgrAl3OU_70_80.wav,ok,10.0
X96v9LlsjJM,30,40,True,data/raw/musiccaps/audio/X96v9LlsjJM_30_40.wav,ok,10.0
X9H8FzpVL8s,310,320,False,data/raw/musiccaps/audio/X9H8FzpVL8s_310_320.wav,ok,10.0
XCQMJXkI5bA,230,240,False,,missing,
XDBxMQrRaFY,30,40,True,data/raw/musiccaps/audio/XDBxMQrRaFY_30_40.wav,ok,10.0
XE4NRSDLYG8,20,30,True,data/raw/musiccaps/audio/XE4NRSDLYG8_20_30.wav,ok,10.0
XEIP1OUXU8E,140,150,False,data/raw/musiccaps/audio/XEIP1OUXU8E_140_150.wav,ok,10.0
XFuw-m2gYOQ,30,40,True,data/raw/musiccaps/audio/XFuw-m2gYOQ_30_40.wav,ok,10.0
XHczpbtBhk4,0,10,False,data/raw/musiccaps/audio/XHczpbtBhk4_0_10.wav,ok,10.0
XI-tRuDZ6HA,100,110,False,data/raw/musiccaps/audio/XI-tRuDZ6HA_100_110.wav,ok,10.0
XI9CNsX6JSE,230,240,False,data/raw/musiccaps/audio/XI9CNsX6JSE_230_240.wav,ok,10.0
XILyHZyyCik,140,150,False,data/raw/musiccaps/audio/XILyHZyyCik_140_150.wav,ok,10.0
XJ3VlCAIWQ0,30,40,True,data/raw/musiccaps/audio/XJ3VlCAIWQ0_30_40.wav,ok,10.0
XJXn88r9ys8,280,290,False,data/raw/musiccaps/audio/XJXn88r9ys8_280_290.wav,ok,10.0
XKp670Yh0E0,0,10,True,data/raw/musiccaps/audio/XKp670Yh0E0_0_10.wav,ok,10.0
XM4hxyK-Ddo,30,40,False,data/raw/musiccaps/audio/XM4hxyK-Ddo_30_40.wav,ok,10.0
XNlFs7Yjauk,40,50,False,data/raw/musiccaps/audio/XNlFs7Yjauk_40_50.wav,ok,10.0
XOLVI1bgxqk,170,180,False,data/raw/musiccaps/audio/XOLVI1bgxqk_170_180.wav,ok,10.0
XOsHEjo-RSg,180,190,False,data/raw/musiccaps/audio/XOsHEjo-RSg_180_190.wav,ok,9.999977324263039
XPGtOugQ69U,290,300,False,data/raw/musiccaps/audio/XPGtOugQ69U_290_300.wav,ok,10.0
XQB27QPic3k,30,40,True,data/raw/musiccaps/audio/XQB27QPic3k_30_40.wav,ok,10.0
XRQyoAk-Qz0,30,40,False,data/raw/musiccaps/audio/XRQyoAk-Qz0_30_40.wav,ok,10.0
XS-3djsJWTA,360,370,True,data/raw/musiccaps/audio/XS-3djsJWTA_360_370.wav,ok,10.0
XUD-9HkQuTE,30,40,True,data/raw/musiccaps/audio/XUD-9HkQuTE_30_40.wav,ok,10.0
XUzaEsoOlWQ,180,190,False,data/raw/musiccaps/audio/XUzaEsoOlWQ_180_190.wav,ok,10.0
XW6tS4zAZ5E,10,20,False,data/raw/musiccaps/audio/XW6tS4zAZ5E_10_20.wav,ok,10.0
XWVGQbfpA0k,130,140,False,data/raw/musiccaps/audio/XWVGQbfpA0k_130_140.wav,ok,10.0
XWhmLbnrtd0,160,170,False,data/raw/musiccaps/audio/XWhmLbnrtd0_160_170.wav,ok,10.0
XWj7nP7kfdQ,280,290,False,data/raw/musiccaps/audio/XWj7nP7kfdQ_280_290.wav,ok,10.0
XXBVsNt2Qr8,30,40,True,data/raw/musiccaps/audio/XXBVsNt2Qr8_30_40.wav,ok,10.0
XXdPZMsrBd4,370,380,False,data/raw/musiccaps/audio/XXdPZMsrBd4_370_380.wav,ok,10.0
XYOnq7ju7o0,30,40,True,data/raw/musiccaps/audio/XYOnq7ju7o0_30_40.wav,ok,10.0
XYQnMxWnetY,80,90,False,data/raw/musiccaps/audio/XYQnMxWnetY_80_90.wav,ok,10.0
XZurp_Ex9No,30,40,True,data/raw/musiccaps/audio/XZurp_Ex9No_30_40.wav,ok,10.0
X_nfMNpw9SA,60,70,True,,missing,
XaUXJG0BZuk,0,10,True,data/raw/musiccaps/audio/XaUXJG0BZuk_0_10.wav,ok,10.0
XalMIYYgHt0,130,140,False,,missing,
Xaq-segSEsQ,160,170,False,,missing,
XaqVAF-ADWU,10,20,False,,missing,
XcvY-NdM8WA,40,50,True,,missing,
XdBf_omYIO4,30,40,False,,missing,
XdxTZ4-sJvY,260,270,False,,missing,
Xe59DpKa-O4,30,40,False,,missing,
Xf0aZ3a3Toc,0,10,True,,missing,
XfLI8gHCuFE,90,100,False,,missing,
XfLIbeSJSHE,300,310,True,,missing,
XfdySM4X9Xo,30,40,True,,missing,
XgLUXNAC7b8,10,20,False,,missing,
XgOA5oRkL2A,30,40,True,,missing,
XgXOW3lX25Y,110,120,False,,missing,
XhV4zf-Xlmk,170,180,False,,missing,
Ximk6BHj9nE,30,40,False,,missing,
XjGm3Bn4j5k,80,90,False,,missing,
XjUmXwVlDDo,30,40,True,,missing,
XjoRxeEyjz4,30,40,True,,missing,
XjrVSk0_4vc,30,40,True,,missing,
XkBXsaSXDJ0,30,40,True,,missing,
Xl4RSHQsnl8,30,40,False,,missing,
Xm2ciX0_UP8,150,160,False,,missing,
XmMN-6g1L8w,130,140,False,,missing,
Xn0wIqnt_44,220,230,False,,missing,
XnHAH2aPHk0,30,40,False,,missing,
XnMokzAE5kk,30,40,True,,missing,
XoTJkok3FlY,150,160,False,,missing,
Xoke1wUwEXY,160,170,True,,missing,
XpueyrkcMyQ,280,290,False,,missing,
XrjkzI6TVwc,30,40,True,,missing,
XscK8V4Veac,60,70,True,,missing,
